bez_id,pgr_id,plr_id,total,under_6,6-15,15-18,18-27,27-45,45-55,55-65,65_or_more,female,foreigner
03,0340,03400826,6789.0,430,650,145,558,2052,923,816,1215,3584,1063
03,0340,03400827,9659.0,610,780,185,748,3487,1439,1043,1367,4945,1554
03,0340,03400828,4818.0,293,308,73,383,1799,590,530,842,2449,871
03,0340,03400829,5544.0,317,534,150,427,1568,733,726,1089,2910,625
03,0340,03400830,9232.0,513,728,187,735,3019,1411,1226,1413,4888,942
03,0340,03400831,,,,,,,,,,,
03,0350,03500932,5834.0,435,460,122,543,1683,720,790,1081,3034,1080
03,0350,03500933,7632.0,417,709,193,571,2290,1061,931,1460,3964,863
03,0350,03500934,10203.0,750,832,221,809,4200,1418,1024,949,4948,1931
03,0350,03500935,6585.0,496,637,170,628,2466,975,670,543,3216,1200
03,0350,03500936,9819.0,658,1102,299,795,3108,1526,1122,1209,5073,1432
03,0350,03501037,8560.0,506,566,171,745,2612,995,1048,1917,4369,1231
03,0350,03501038,7422.0,434,655,165,502,1868,940,1135,1723,3934,826
03,0360,03601139,3751.0,238,247,56,379,1614,493,347,377,1844,889
03,0360,03601140,5902.0,375,480,132,534,2598,993,448,342,2837,1241
03,0360,03601141,6585.0,433,506,124,593,2862,1033,551,483,3315,1538
03,0360,03601142,10748.0,654,904,214,961,4596,1952,897,570,5295,2698
03,0360,03601243,6987.0,365,478,105,627,2990,1086,662,674,3495,1353
03,0360,03601244,7546.0,413,509,121,662,2905,1279,784,873,3929,1340
03,0360,03601245,12758.0,684,668,200,1151,5253,1591,1330,1881,6532,2448
03,0360,03601346,5875.0,346,526,169,573,2238,1212,537,274,2908,1482
03,0360,03601347,9376.0,604,903,238,768,3482,2018,963,400,4642,1949
03,0360,03601348,7419.0,454,630,155,618,3094,1430,720,318,3756,1670
03,0360,03601449,9890.0,394,551,161,691,2185,999,1177,3732,5345,1239
03,0360,03601450,4116.0,409,416,102,450,1116,422,414,787,2021,1561
03,0360,03601451,6296.0,366,483,102,544,2669,942,652,538,3161,1378
03,0360,03601452,4412.0,283,270,65,444,1889,523,455,483,2205,1143
03,0360,03601453,3017.0,286,498,128,156,1036,532,160,221,1498,529
03,0370,03701554,11385.0,693,1024,295,1121,4303,2212,1168,569,5587,2883
03,0370,03701555,7260.0,454,602,212,626,2679,1361,853,473,3626,1564
03,0370,03701556,8636.0,681,763,232,670,3249,1496,921,624,4267,2356
03,0370,03701657,3216.0,200,247,74,238,1027,398,390,642,1604,753
03,0370,03701658,8395.0,529,763,214,779,3324,1514,827,445,4220,1861
03,0370,03701659,9086.0,605,825,234,779,3361,1621,872,789,4593,2014
03,0370,03701660,12708.0,787,1252,432,1039,4283,2478,1447,990,6391,2270
04,0410,04100101,11396.0,638,820,234,1219,3025,1430,1534,2496,5732,3469
04,0410,04100102,7755.0,513,805,220,736,1800,1017,1012,1652,4109,2186
04,0420,04200203,1455.0,59,128,46,139,264,178,227,414,742,190
04,0420,04200204,2841.0,130,161,53,154,556,241,338,1208,1512,617
04,0420,04200205,2477.0,83,186,66,182,495,399,424,642,1294,420
04,0420,04200206,2846.0,125,281,113,242,393,396,485,811,1459,356
04,0420,04200207,3010.0,110,257,78,674,488,321,396,686,1491,781
04,0420,04200308,6141.0,311,422,129,638,1353,715,891,1682,3178,1382
04,0420,04200309,6784.0,298,419,135,630,1480,844,948,2030,3608,923
