bez_id,bez_name,pgr_id,pgr_name,plr_id,plr_name,total,under_6,6-15,15-18,18-27,27-45,45-55,55-65,65_or_more,female,foreigner
1,Mitte,102,Moabit,1022205,Zillesiedlung,3280,261.0,370.0,104.0,380,870.0,375.0,391,529.0,1612.0,1090
1,Mitte,102,Moabit,1022206,Lüneburger Straße,3132,129.0,207.0,72.0,303,1068.0,474.0,414,465.0,1480.0,713
1,Mitte,102,Moabit,1022207,Hansaviertel,5807,187.0,246.0,81.0,973,1703.0,625.0,697,1295.0,2791.0,1978
1,Mitte,103,Gesundbrunnen,1033101,Soldiner Straße,26381,1880.0,2569.0,772.0,3747,9002.0,3120.0,2571,2720.0,12573.0,10845
1,Mitte,103,Gesundbrunnen,1033102,Gesundbrunnen,11665,731.0,1013.0,322.0,1694,4039.0,1483.0,1151,1232.0,5625.0,4419
1,Mitte,103,Gesundbrunnen,1033201,Brunnenstraße,14193,1118.0,1654.0,465.0,1708,4376.0,1691.0,1416,1765.0,7083.0,4303
1,Mitte,103,Gesundbrunnen,1033202,Humboldthain Süd,10443,683.0,945.0,281.0,1425,2952.0,1180.0,1213,1764.0,5294.0,3156
1,Mitte,103,Gesundbrunnen,1033203,Humboldthain Nordwest,14657,901.0,1308.0,447.0,2281,5083.0,1769.0,1415,1453.0,6815.0,5852
1,Mitte,104,Wedding,1044101,Rehberge,20529,1129.0,1389.0,414.0,2480,7016.0,2493.0,2503,3105.0,9897.0,6462
1,Mitte,104,Wedding,1044102,Schillerpark,16506,985.0,1064.0,317.0,1686,4847.0,1833.0,2080,3694.0,8557.0,4166
1,Mitte,104,Wedding,1044103,Westliche Müllerstraße,8643,468.0,503.0,194.0,1283,3376.0,1042.0,960,817.0,4215.0,3166
1,Mitte,104,Wedding,1044201,Reinickendorfer Straße,23685,1532.0,2061.0,690.0,3486,8312.0,2889.0,2341,2374.0,11223.0,10177
1,Mitte,104,Wedding,1044202,Sparrplatz,16648,903.0,1059.0,301.0,2842,6941.0,1787.0,1528,1287.0,7701.0,6754
1,Mitte,104,Wedding,1044203,Leopoldplatz,15787,827.0,1138.0,394.0,2031,5696.0,1872.0,1737,2092.0,7516.0,6206
2,Friedrichshain-Kreuzberg,201,Kreuzberg Nord,2010101,Askanischer Platz,6281,365.0,492.0,181.0,843,2332.0,795.0,664,609.0,2928.0,2540
2,Friedrichshain-Kreuzberg,201,Kreuzberg Nord,2010102,Mehringplatz,14029,898.0,1431.0,462.0,1849,4347.0,1777.0,1504,1761.0,6950.0,4759
2,Friedrichshain-Kreuzberg,201,Kreuzberg Nord,2010103,Moritzplatz,15171,953.0,1473.0,481.0,1910,4463.0,2127.0,1796,1968.0,7538.0,5403
2,Friedrichshain-Kreuzberg,201,Kreuzberg Nord,2010104,Wassertorplatz,5009,280.0,522.0,175.0,609,1459.0,651.0,652,661.0,2499.0,1598
2,Friedrichshain-Kreuzberg,202,Kreuzberg Süd,2020201,Gleisdreieck/Entwicklungsgebiet,2067,183.0,190.0,33.0,140,800.0,220.0,191,310.0,1018.0,480
2,Friedrichshain-Kreuzberg,202,Kreuzberg Süd,2020202,Rathaus Yorckstraße,6008,336.0,477.0,155.0,650,2080.0,817.0,788,705.0,2920.0,1691
2,Friedrichshain-Kreuzberg,202,Kreuzberg Süd,2020203,Viktoriapark,10969,716.0,798.0,203.0,1002,4091.0,1565.0,1386,1208.0,5351.0,2727
2,Friedrichshain-Kreuzberg,202,Kreuzberg Süd,2020204,Urbanstraße,12384,697.0,837.0,250.0,1208,4693.0,1737.0,1647,1315.0,5987.0,3433
2,Friedrichshain-Kreuzberg,202,Kreuzberg Süd,2020205,Chamissokiez,14760,792.0,937.0,316.0,1403,5136.0,2228.0,2228,1720.0,7356.0,3644
2,Friedrichshain-Kreuzberg,202,Kreuzberg Süd,2020206,Graefekiez,18886,1156.0,1419.0,432.0,1763,7055.0,2660.0,2388,2013.0,9410.0,5339
2,Friedrichshain-Kreuzberg,203,Kreuzberg Ost,2030301,Oranienplatz,8775,401.0,636.0,253.0,943,2930.0,1379.0,1138,1095.0,4177.0,3272
2,Friedrichshain-Kreuzberg,203,Kreuzberg Ost,2030302,Lausitzer Platz,12938,691.0,971.0,310.0,1334,4568.0,1914.0,1687,1463.0,6241.0,4261
2,Friedrichshain-Kreuzberg,203,Kreuzberg Ost,2030401,Reichenberger Straße,14955,798.0,1029.0,290.0,1365,5992.0,2223.0,1778,1480.0,7188.0,4762
2,Friedrichshain-Kreuzberg,203,Kreuzberg Ost,2030402,Wrangelkiez,10903,593.0,686.0,209.0,1082,4458.0,1596.0,1265,1014.0,5161.0,3634
2,Friedrichshain-Kreuzberg,204,Friedrichshain West,2040501,Barnimkiez,5451,255.0,393.0,108.0,422,1281.0,604.0,714,1674.0,2857.0,964
2,Friedrichshain-Kreuzberg,204,Friedrichshain West,2040502,Friedenstraße,7858,493.0,496.0,121.0,760,3070.0,859.0,785,1274.0,3969.0,1679
2,Friedrichshain-Kreuzberg,204,Friedrichshain West,2040503,Richard-Sorge-Viertel,11262,806.0,716.0,148.0,931,4940.0,1401.0,947,1373.0,5629.0,2132
2,Friedrichshain-Kreuzberg,204,Friedrichshain West,2040701,Andreasviertel,13307,868.0,786.0,228.0,1614,4617.0,1332.0,1289,2573.0,6720.0,3936
2,Friedrichshain-Kreuzberg,204,Friedrichshain West,2040702,Weberwiese,11314,537.0,696.0,166.0,1383,4774.0,1448.0,1069,1241.0,5369.0,2707
2,Friedrichshain-Kreuzberg,204,Friedrichshain West,2040703,Wriezener Bahnhof/Entwicklungsgebiet,1136,72.0,110.0,25.0,151,626.0,71.0,56,25.0,514.0,691
2,Friedrichshain-Kreuzberg,205,Friedrichshain Ost,2050601,Hausburgviertel,9134,584.0,563.0,106.0,860,4847.0,1051.0,611,512.0,4281.0,2295
2,Friedrichshain-Kreuzberg,205,Friedrichshain Ost,2050602,Samariterviertel,22173,1531.0,1509.0,374.0,1957,11218.0,2864.0,1585,1135.0,10692.0,5259
2,Friedrichshain-Kreuzberg,205,Friedrichshain Ost,2050801,Traveplatz,20872,1480.0,1344.0,309.0,2150,10878.0,2429.0,1347,935.0,9957.0,5880
2,Friedrichshain-Kreuzberg,205,Friedrichshain Ost,2050802,Boxhagener Platz,21568,1341.0,1263.0,269.0,2192,11500.0,2861.0,1327,815.0,10211.0,5626
2,Friedrichshain-Kreuzberg,205,Friedrichshain Ost,2050803,Stralauer Kiez,7868,490.0,446.0,89.0,882,4057.0,815.0,556,533.0,3688.0,2149
2,Friedrichshain-Kreuzberg,205,Friedrichshain Ost,2050804,Stralauer Halbinsel,4709,503.0,448.0,95.0,229,1715.0,769.0,443,507.0,2323.0,502
3,Pankow,301,Buch,3010101,Bucher Forst,4305,374.0,385.0,69.0,306,1331.0,584.0,572,684.0,2049.0,470
3,Pankow,301,Buch,3010102,Buch,12165,880.0,1080.0,313.0,1045,3026.0,1229.0,1443,3149.0,6350.0,1842
3,Pankow,301,Buch,3010104,Lietzengraben,222,15.0,21.0,10.0,24,81.0,32.0,35,4.0,86.0,33
3,Pankow,302,Nördliches Pankow,3020203,Blankenfelde,2058,90.0,193.0,43.0,102,353.0,344.0,389,544.0,1002.0,47
3,Pankow,302,Nördliches Pankow,3020209,Niederschönhausen,15100,922.0,1483.0,446.0,1300,3593.0,2547.0,2101,2708.0,7812.0,1527
3,Pankow,302,Nördliches Pankow,3020210,Herthaplatz,11464,734.0,1205.0,334.0,773,2997.0,1849.0,1614,1958.0,5848.0,1086
3,Pankow,302,Nördliches Pankow,3020307,Buchholz,18419,1182.0,1897.0,523.0,1266,4316.0,2796.0,3096,3343.0,9363.0,1224
3,Pankow,303,Nördliches Weißensee,3030405,Karow Nord,11455,1011.0,1218.0,335.0,941,3222.0,1409.0,1427,1892.0,5936.0,1335
3,Pankow,303,Nördliches Weißensee,3030406,Alt-Karow,8239,409.0,729.0,212.0,542,1484.0,1284.0,1593,1986.0,4179.0,332
3,Pankow,303,Nördliches Weißensee,3030711,Blankenburg,6913,339.0,681.0,195.0,393,1269.0,1081.0,1298,1657.0,3491.0,258
3,Pankow,303,Nördliches Weißensee,3030715,Heinersdorf,7779,476.0,651.0,191.0,661,1828.0,1144.0,1256,1572.0,3757.0,1085
3,Pankow,303,Nördliches Weißensee,3030716,Märchenland,1120,41.0,79.0,34.0,49,161.0,175.0,225,356.0,568.0,17
3,Pankow,304,Südliches Pankow,3040508,Rosenthal,4742,274.0,492.0,169.0,433,989.0,811.0,794,780.0,2376.0,338
3,Pankow,304,Südliches Pankow,3040512,Wilhelmsruh,10438,598.0,843.0,281.0,826,2434.0,1609.0,1531,2316.0,5437.0,989
3,Pankow,304,Südliches Pankow,3040513,Schönholz,3509,157.0,385.0,120.0,302,672.0,612.0,523,738.0,1807.0,320
3,Pankow,304,Südliches Pankow,3040614,Pankow Zentrum,37240,2615.0,3871.0,944.0,2799,10822.0,5542.0,4185,6462.0,19700.0,3629
3,Pankow,304,Südliches Pankow,3040818,Pankow Süd,35738,2224.0,2913.0,699.0,2757,11888.0,5087.0,4156,6014.0,18635.0,4525
3,Pankow,305,Südliches Weißensee,3050919,Gustav-Adolf-Straße,5096,321.0,353.0,100.0,408,1390.0,748.0,709,1067.0,2643.0,484
3,Pankow,305,Südliches Weißensee,3050920,Weißer See,7551,472.0,691.0,168.0,551,2227.0,1083.0,912,1447.0,3956.0,775
3,Pankow,305,Südliches Weißensee,3050923,Weißenseer Spitze,10049,764.0,815.0,180.0,838,4093.0,1407.0,1001,951.0,4889.0,1724
3,Pankow,305,Südliches Weißensee,3050924,Behaimstraße,6407,468.0,619.0,170.0,609,2448.0,931.0,655,507.0,3124.0,1101
3,Pankow,305,Südliches Weißensee,3050925,Komponistenviertel Weißensee,9819,694.0,1067.0,279.0,808,3162.0,1514.0,1068,1227.0,5059.0,1313
3,Pankow,305,Südliches Weißensee,3051017,Rennbahnstraße,4212,237.0,306.0,76.0,414,1305.0,633.0,640,601.0,2022.0,685
3,Pankow,305,Südliches Weißensee,3051021,Buschallee,6981,408.0,460.0,132.0,537,1972.0,791.0,810,1871.0,3679.0,750
3,Pankow,305,Südliches Weißensee,3051022,Hansastraße,4640,291.0,368.0,113.0,314,1163.0,565.0,646,1180.0,2542.0,322
3,Pankow,306,Nördlicher Prenzlauer Berg,3061126,Arnimplatz,16255,1074.0,1190.0,258.0,1531,7220.0,2504.0,1229,1249.0,7992.0,3598
3,Pankow,306,Nördlicher Prenzlauer Berg,3061131,Falkplatz,10744,702.0,915.0,190.0,961,4641.0,1964.0,798,573.0,5303.0,2607
3,Pankow,306,Nördlicher Prenzlauer Berg,3061227,Humannplatz,14632,826.0,949.0,240.0,1275,6142.0,2378.0,1324,1498.0,7480.0,2676
3,Pankow,306,Nördlicher Prenzlauer Berg,3061228,Erich-Weinert-Straße,12813,675.0,665.0,189.0,1180,5286.0,1623.0,1268,1927.0,6543.0,2305
3,Pankow,306,Nördlicher Prenzlauer Berg,3061332,Helmholtzplatz,22534,1450.0,2073.0,530.0,1819,9079.0,4651.0,1974,958.0,11214.0,4940
3,Pankow,306,Nördlicher Prenzlauer Berg,3061429,Greifswalder Straße,9970,407.0,554.0,160.0,707,2098.0,1073.0,1153,3818.0,5400.0,1165
3,Pankow,306,Nördlicher Prenzlauer Berg,3061430,Volkspark Prenzlauer Berg,3965,338.0,427.0,111.0,405,1021.0,416.0,406,841.0,1974.0,1359
3,Pankow,306,Nördlicher Prenzlauer Berg,3061434,Anton-Saefkow-Park,6373,382.0,463.0,94.0,527,2788.0,938.0,615,566.0,3171.0,1355
3,Pankow,306,Nördlicher Prenzlauer Berg,3061435,Conrad-Blenkle-Straße,4063,243.0,258.0,68.0,427,1621.0,512.0,434,500.0,2044.0,888
3,Pankow,306,Nördlicher Prenzlauer Berg,3061441,Eldenaer Straße,2825,275.0,478.0,101.0,154,953.0,464.0,165,235.0,1416.0,438
3,Pankow,307,Südlicher Prenzlauer Berg,3071536,Teutoburger Platz,11328,716.0,1054.0,310.0,1057,4407.0,2216.0,1046,522.0,5547.0,2877
3,Pankow,307,Südlicher Prenzlauer Berg,3071537,Kollwitzplatz,15930,1171.0,1381.0,426.0,1254,6118.0,2907.0,1627,1046.0,7867.0,3909
3,Pankow,307,Südlicher Prenzlauer Berg,3071633,Thälmannpark,3188,175.0,259.0,67.0,256,1006.0,381.0,410,634.0,1576.0,700
3,Pankow,307,Südlicher Prenzlauer Berg,3071638,Winsstraße,17612,1205.0,1578.0,425.0,1519,6905.0,3166.0,1580,1234.0,8884.0,3870
3,Pankow,307,Südlicher Prenzlauer Berg,3071639,Bötzowstraße,12823,823.0,1352.0,382.0,981,4472.0,2493.0,1320,1000.0,6459.0,2253
4,Charlottenburg-Wilmersdorf,401,CW 1,4010101,Jungfernheide,10765,575.0,756.0,221.0,1143,2875.0,1406.0,1431,2358.0,5517.0,3146
4,Charlottenburg-Wilmersdorf,401,CW 1,4010102,Plötzensee,783,25.0,63.0,15.0,89,193.0,91.0,122,185.0,261.0,270
4,Charlottenburg-Wilmersdorf,401,CW 1,4010103,Paul-Hertz-Siedlung,7855,539.0,780.0,213.0,716,1869.0,1044.0,1003,1691.0,4143.0,2206
4,Charlottenburg-Wilmersdorf,402,CW 2,4020204,Olympiagelände,178,,34.0,15.0,12,27.0,37.0,19,34.0,94.0,41
4,Charlottenburg-Wilmersdorf,402,CW 2,4020205,Siedlung Ruhleben,1304,42.0,105.0,27.0,127,247.0,189.0,216,351.0,647.0,188
4,Charlottenburg-Wilmersdorf,402,CW 2,4020206,Angerburger Allee,2832,127.0,145.0,34.0,145,533.0,268.0,340,1240.0,1521.0,583
4,Charlottenburg-Wilmersdorf,402,CW 2,4020207,Flatowallee,2569,101.0,173.0,70.0,214,526.0,404.0,407,674.0,1341.0,480
4,Charlottenburg-Wilmersdorf,402,CW 2,4020208,Kranzallee,2963,120.0,293.0,115.0,265,422.0,457.0,469,822.0,1496.0,426
4,Charlottenburg-Wilmersdorf,402,CW 2,4020209,Eichkamp,3140,110.0,270.0,87.0,647,676.0,350.0,362,638.0,1556.0,934
4,Charlottenburg-Wilmersdorf,402,CW 2,4020310,Park Ruhwald,806,58.0,51.0,25.0,212,239.0,57.0,54,110.0,387.0,461
4,Charlottenburg-Wilmersdorf,402,CW 2,4020311,Reichsstraße,14745,613.0,952.0,332.0,1374,3100.0,1978.0,1974,4422.0,7739.0,2809
4,Charlottenburg-Wilmersdorf,402,CW 2,4020312,Branitzer Platz,5573,261.0,404.0,125.0,451,1201.0,713.0,805,1613.0,2885.0,1149
4,Charlottenburg-Wilmersdorf,402,CW 2,4020313,Königin-Elisabeth-Straße,7212,344.0,406.0,106.0,900,2017.0,875.0,1004,1560.0,3751.0,1679
4,Charlottenburg-Wilmersdorf,402,CW 2,4020314,Messegelände,6,,,,3,,,3,,,6
4,Charlottenburg-Wilmersdorf,403,CW 3,4030415,Schloßgarten,3329,149.0,151.0,46.0,415,1081.0,380.0,367,740.0,1635.0,1372
4,Charlottenburg-Wilmersdorf,403,CW 3,4030416,Klausenerplatz,10334,591.0,778.0,288.0,1141,2852.0,1472.0,1482,1730.0,5329.0,2721
4,Charlottenburg-Wilmersdorf,403,CW 3,6010102,Schloßstraße,10786,542.0,700.0,220.0,1058,3010.0,1494.0,1559,2203.0,5593.0,2460
4,Charlottenburg-Wilmersdorf,403,CW 3,4030518,Tegeler Weg,9637,462.0,504.0,146.0,1142,3047.0,1267.0,1481,1588.0,4903.0,2713
4,Charlottenburg-Wilmersdorf,403,CW 3,4030519,Kaiserin-Augusta-Allee,5930,302.0,366.0,97.0,670,2073.0,736.0,770,916.0,2908.0,1666
4,Charlottenburg-Wilmersdorf,403,CW 3,4030620,Alt-Lietzow,8859,408.0,515.0,153.0,859,2553.0,1176.0,1229,1966.0,4573.0,2385
4,Charlottenburg-Wilmersdorf,403,CW 3,4030621,Spreestadt,3429,148.0,192.0,51.0,475,1338.0,410.0,410,405.0,1598.0,1278
4,Charlottenburg-Wilmersdorf,403,CW 3,4030622,Richard-Wagner-Straße,10811,565.0,613.0,201.0,1096,3159.0,1425.0,1443,2309.0,5495.0,3077
4,Charlottenburg-Wilmersdorf,403,CW 3,4030623,Ernst-Reuter-Platz,5157,279.0,302.0,90.0,549,1731.0,640.0,620,946.0,2658.0,1713
4,Charlottenburg-Wilmersdorf,403,CW 3,4030724,Lietzensee,6488,274.0,358.0,128.0,626,1621.0,802.0,938,1741.0,3451.0,1510
4,Charlottenburg-Wilmersdorf,403,CW 3,4030725,Amtsgerichtsplatz,12142,589.0,723.0,256.0,1300,3519.0,1670.0,1817,2268.0,6166.0,3153
4,Charlottenburg-Wilmersdorf,403,CW 3,4030726,Droysenstraße,5641,261.0,334.0,111.0,541,1426.0,829.0,809,1330.0,2909.0,1535
4,Charlottenburg-Wilmersdorf,403,CW 3,4030827,Karl-August-Platz,12155,571.0,682.0,226.0,1434,3790.0,1647.0,1648,2157.0,5952.0,4327
4,Charlottenburg-Wilmersdorf,403,CW 3,4030828,Savignyplatz,9538,404.0,444.0,158.0,1027,2738.0,1341.0,1438,1988.0,4786.0,2849
4,Charlottenburg-Wilmersdorf,403,CW 3,4030929,Hindemithplatz,5964,234.0,374.0,112.0,484,1604.0,855.0,981,1320.0,3063.0,1567
4,Charlottenburg-Wilmersdorf,403,CW 3,4030930,George-Grosz-Platz,5597,241.0,310.0,114.0,432,1306.0,856.0,933,1405.0,2737.0,1601
4,Charlottenburg-Wilmersdorf,403,CW 3,4030931,Breitscheidplatz,3581,164.0,237.0,45.0,285,1021.0,502.0,543,784.0,1719.0,1359
4,Charlottenburg-Wilmersdorf,403,CW 3,4031032,Halensee,15602,729.0,866.0,284.0,1394,4193.0,2116.0,2220,3800.0,7967.0,4062
4,Charlottenburg-Wilmersdorf,404,CW 4,4041133,Güterbahnhof Grunewald,110,,,,19,45.0,24.0,13,9.0,39.0,61
4,Charlottenburg-Wilmersdorf,404,CW 4,4041134,Bismarckallee,5470,282.0,459.0,154.0,415,1152.0,762.0,691,1555.0,2832.0,1285
4,Charlottenburg-Wilmersdorf,404,CW 4,4041135,Hundekehle,2786,150.0,211.0,86.0,178,450.0,377.0,409,925.0,1466.0,555
4,Charlottenburg-Wilmersdorf,404,CW 4,4041136,Hagenplatz,3173,159.0,235.0,90.0,204,532.0,442.0,471,1040.0,1697.0,617
4,Charlottenburg-Wilmersdorf,404,CW 4,4041137,Flinsberger Platz,8264,385.0,528.0,140.0,769,2036.0,1136.0,1205,2065.0,4388.0,1809
4,Charlottenburg-Wilmersdorf,404,CW 4,4041238,Kissinger Straße,6081,337.0,506.0,139.0,499,1215.0,820.0,791,1774.0,3283.0,1049
4,Charlottenburg-Wilmersdorf,404,CW 4,4041239,Stadion Wilmersdorf,1038,86.0,78.0,24.0,105,459.0,89.0,88,109.0,489.0,462
4,Charlottenburg-Wilmersdorf,404,CW 4,4041240,Messelpark,1513,50.0,120.0,36.0,126,178.0,225.0,207,571.0,819.0,221
4,Charlottenburg-Wilmersdorf,404,CW 4,4041241,Breite Straße,7023,299.0,461.0,160.0,553,1320.0,1008.0,1088,2134.0,3828.0,1040
4,Charlottenburg-Wilmersdorf,404,CW 4,4041342,Schlangenbader Straße,4178,177.0,239.0,63.0,263,828.0,477.0,660,1471.0,2230.0,850
4,Charlottenburg-Wilmersdorf,404,CW 4,4041343,Binger Straße,3574,169.0,233.0,60.0,303,790.0,501.0,540,978.0,1910.0,590
4,Charlottenburg-Wilmersdorf,404,CW 4,4041344,Rüdesheimer Platz,10593,497.0,689.0,245.0,938,2269.0,1542.0,1622,2791.0,5716.0,1719
4,Charlottenburg-Wilmersdorf,405,CW 5,4051445,Eisenzahnstraße,6496,359.0,424.0,134.0,655,1762.0,852.0,941,1369.0,3390.0,1602
4,Charlottenburg-Wilmersdorf,405,CW 5,4051446,Preußenpark,11048,507.0,698.0,221.0,922,2921.0,1430.0,1629,2720.0,5631.0,2913
4,Charlottenburg-Wilmersdorf,405,CW 5,4051447,Ludwigkirchplatz,5283,213.0,287.0,103.0,493,1276.0,692.0,790,1429.0,2749.0,1312
4,Charlottenburg-Wilmersdorf,405,CW 5,4051448,Schaperstraße,9334,404.0,489.0,144.0,792,2462.0,1350.0,1410,2283.0,4668.0,2818
4,Charlottenburg-Wilmersdorf,405,CW 5,4051549,Rathaus Wilmersdorf,4715,301.0,338.0,104.0,510,1409.0,643.0,587,823.0,2368.0,1354
4,Charlottenburg-Wilmersdorf,405,CW 5,4051550,Leon-Jessel-Platz,5625,259.0,386.0,112.0,620,1596.0,798.0,819,1035.0,2848.0,1447
4,Charlottenburg-Wilmersdorf,405,CW 5,4051551,Brabanter Platz,4436,226.0,302.0,112.0,465,1256.0,546.0,661,868.0,2253.0,1122
4,Charlottenburg-Wilmersdorf,405,CW 5,4051652,Nikolsburger Platz,9834,463.0,598.0,212.0,911,2479.0,1348.0,1436,2387.0,5163.0,2418
4,Charlottenburg-Wilmersdorf,405,CW 5,4051653,Prager Platz,6913,268.0,415.0,119.0,622,1735.0,973.0,1033,1748.0,3469.0,1805
4,Charlottenburg-Wilmersdorf,405,CW 5,4051654,Wilhelmsaue,3071,114.0,160.0,44.0,277,836.0,383.0,415,842.0,1613.0,695
4,Charlottenburg-Wilmersdorf,405,CW 5,4051655,Babelsberger Straße,7489,387.0,540.0,148.0,748,2271.0,999.0,968,1428.0,3758.0,1947
4,Charlottenburg-Wilmersdorf,405,CW 5,4051656,Hildegardstraße,7572,336.0,576.0,183.0,745,2094.0,1050.0,1054,1534.0,3894.0,1449
4,Charlottenburg-Wilmersdorf,406,CW 6,4061757,Forst Grunewald,62,,3.0,3.0,9,6.0,14.0,14,13.0,19.0,15
5,Spandau,501,SPA 1,5010101,Hakenfelde Nord,10672,687.0,870.0,271.0,924,2576.0,1290.0,1436,2618.0,5596.0,1582
5,Spandau,501,SPA 1,5010102,Goltzstraße,8500,648.0,582.0,138.0,946,2345.0,899.0,1057,1885.0,4388.0,1949
5,Spandau,501,SPA 1,5010103,Amorbacher Weg,7608,356.0,521.0,177.0,663,1628.0,988.0,1278,1997.0,3899.0,707
5,Spandau,501,SPA 1,5010204,Griesingerstraße,3619,232.0,451.0,147.0,377,714.0,362.0,437,899.0,1939.0,901
5,Spandau,501,SPA 1,5010205,An der Tränke,2314,85.0,153.0,65.0,274,500.0,337.0,492,408.0,1196.0,245
5,Spandau,501,SPA 1,5010206,Gütersloher Weg,10703,736.0,1016.0,312.0,1012,2403.0,1256.0,1368,2600.0,5514.0,2608
5,Spandau,501,SPA 1,5010207,Darbystraße,11547,721.0,1173.0,360.0,1136,2638.0,1443.0,1550,2526.0,6004.0,2771
5,Spandau,501,SPA 1,5010208,Germersheimer Platz,7709,442.0,614.0,142.0,832,2212.0,1015.0,1053,1399.0,3962.0,1783
5,Spandau,501,SPA 1,5010209,An der Kappe,6068,286.0,432.0,158.0,545,1224.0,844.0,965,1614.0,3062.0,994
5,Spandau,501,SPA 1,5010310,Eckschanze,4025,238.0,331.0,96.0,485,1134.0,521.0,548,672.0,2020.0,1046
5,Spandau,501,SPA 1,5010311,Eiswerder,5756,342.0,568.0,204.0,522,1283.0,673.0,617,1547.0,3027.0,1525
5,Spandau,501,SPA 1,5010312,Kurstraße,7335,523.0,740.0,180.0,947,2331.0,914.0,842,858.0,3447.0,3136
5,Spandau,501,SPA 1,5010313,Ackerstraße,6753,435.0,529.0,173.0,843,2006.0,907.0,906,954.0,3279.0,1952
5,Spandau,501,SPA 1,5010314,Carl-Schurz-Straße,12340,759.0,872.0,282.0,1381,3568.0,1647.0,1710,2121.0,6258.0,2827
5,Spandau,501,SPA 1,5010339,Freiheit,957,101.0,169.0,42.0,110,270.0,107.0,53,105.0,448.0,596
5,Spandau,503,SPA 3,5020415,Isenburger Weg,3839,185.0,335.0,121.0,408,622.0,663.0,878,627.0,1899.0,255
